Year,short_name,long_name,age,nationality,club,overall,potential,eff_overall,player_positions,team_position,contract_valid_until
2020,T. Baluta,Tudor Baluta,20,Romania,Brighton & Hove Albion,72,83,75,"CDM, CB",RES,2022
2020,D. Burn,Dan Burn,27,England,Brighton & Hove Albion,71,72,72,CB,LCB,2022
2020,T. Hemed,Tomer Hemed,32,Israel,Brighton & Hove Albion,69,69,69,ST,RES,2020
2020,J. Steele,Jason Steele,28,England,Brighton & Hove Albion,68,69,69,GK,RES,2021
2020,D. Button,David Button,30,England,Brighton & Hove Albion,68,68,68,GK,SUB,2021
2020,A. Dreyer,Anders Dreyer,21,Denmark,Brighton & Hove Albion,65,77,68,"RM, ST",RES,2022
2020,S. Ahannach,Soufyan Ahannach,23,Netherlands,Brighton & Hove Albion,65,72,67,"LW, LM",RES,2020
2020,A. Connolly,Aaron Connolly,19,Republic of Ireland,Brighton & Hove Albion,64,79,67,ST,RES,2022
2020,J. Tilley,James Tilley,21,England,Brighton & Hove Albion,60,74,63,"CAM, LM, CM",RES,2020
2020,M. Sanders,Max Sanders,20,England,Brighton & Hove Albion,58,72,61,"CM, RB",RES,2020
2020,S. Alzate,Steven Alzate,20,England,Brighton & Hove Albion,56,68,59,"CM, CAM",RES,2021
2020,J. Tarkowski,James Tarkowski,26,England,Burnley,79,82,80,CB,RCB,2022
2020,N. Pope,Nick Pope,27,England,Burnley,79,82,80,GK,GK,2023
2020,S. Defour,Steven Defour,31,Belgium,Burnley,78,78,78,CM,SUB,2020
2020,A. Barnes,Ashley Barnes,29,England,Burnley,78,78,78,ST,LS,2021
2020,B. Mee,Ben Mee,29,England,Burnley,78,78,78,CB,LCB,2021
2020,J. Gudmundsson,Johann Gudmundsson,28,Iceland,Burnley,78,78,78,"RM, LM",RM,2021
2020,C. Wood,Chris Wood,27,New Zealand,Burnley,77,78,78,ST,RS,2021
2020,J. Hart,Joe Hart,32,England,Burnley,77,77,77,GK,SUB,2020
2020,D. Drinkwater,Danny Drinkwater,29,England,Burnley,77,77,77,CM,SUB,2020
2020,A. Westwood,Ashley Westwood,29,England,Burnley,77,77,77,CM,RCM,2020
2020,C. Taylor,Charlie Taylor,25,England,Burnley,76,79,77,LB,SUB,2021
2020,J. Cork,Jack Cork,30,England,Burnley,76,76,76,CM,LCM,2021
2020,J. Rodriguez,Jay Rodriguez,29,England,Burnley,76,76,76,"ST, LW",SUB,2021
2020,R. Brady,Robbie Brady,27,Republic of Ireland,Burnley,76,76,76,LM,SUB,2020
2020,M. Lowton,Matthew Lowton,30,England,Burnley,75,75,75,RB,RB,2021
2020,J. Hendrick,Jeff Hendrick,27,Republic of Ireland,Burnley,75,75,75,"RM, CAM, CM",SUB,2020
2020,D. McNeil,Dwight McNeil,19,England,Burnley,74,85,77,LM,LM,2023
2020,B. Gibson,Ben Gibson,26,England,Burnley,74,78,75,CB,SUB,2022
2020,A. Lennon,Aaron Lennon,32,England,Burnley,74,74,74,"RM, LM",SUB,2020
2020,K. Long,Kevin Long,28,Republic of Ireland,Burnley,73,74,74,CB,SUB,2021
2020,M. Vydra,Matej Vydra,27,Czech Republic,Burnley,73,74,74,CAM,RES,2021
2020,E. Pieters,Erik Pieters,30,Netherlands,Burnley,73,73,73,"LB, LWB",LB,2021
2020,P. Bardsley,Phil Bardsley,34,Scotland,Burnley,72,72,72,RB,SUB,2020
2020,B. Peacock-Farrell,Bailey Peacock-Farrell,22,Northern Ireland,Burnley,69,78,71,GK,SUB,2023
2020,J. Dunne,Jimmy Dunne,21,Republic of Ireland,Burnley,68,78,70,CB,RES,2020
2020,A. Legzdins,Adam Legzdins,32,England,Burnley,64,64,64,GK,RES,2020
2020,J. Benson,Josh Benson,19,England,Burnley,62,74,65,CM,RES,2020
2020,A. Phillips,Adam Phillips,21,England,Burnley,62,72,64,CM,RES,2020
2020,A. Koiki,Ali Koiki,19,England,Burnley,60,68,62,LB,RES,2020
2020,R. Harker,Robert Harker,19,England,Burnley,57,73,61,ST,RES,2020
2020,R. Cooney,Ryan Cooney,19,England,Burnley,57,65,59,RB,RES,2020
2020,A. Driscoll-Glennon,Anthony Driscoll-Glennon,19,England,Burnley,56,69,59,"LB, CB",RES,2021
2020,G. McMahon,George McMahon,19,England,Burnley,53,68,56,GK,RES,2020
2020,N. Kante,N'Golo Kante,28,France,Chelsea,89,90,90,"CDM, CM",RCM,2023
2020,Kepa,Kepa Arrizabalaga,24,Spain,Chelsea,84,89,85,GK,GK,2024
2020,Azpilicueta,Cesar Azpilicueta Tanco,29,Spain,Chelsea,84,84,84,"RB, CB",RB,2022
2020,Jorginho,Jorginho,27,Italy,Chelsea,83,84,84,"CM, CDM",CDM,2023
2020,M. Kovacic,Mateo Kovacic,25,Croatia,Chelsea,82,87,83,CM,SUB,2024
2020,A. Rudiger,Antonio Rudiger,26,Germany,Chelsea,82,84,83,CB,SUB,2022
2020,O. Giroud,Olivier Giroud,32,France,Chelsea,82,82,82,ST,SUB,2020
2020,Willian,Willian Borges,30,Brazil,Chelsea,82,82,82,"RW, LW",SUB,2020
2020,Pedro,Pedro Rodriguez,31,Spain,Chelsea,82,82,82,"RW, LW",RW,2020
2020,Marcos Alonso,Marcos Alonso,28,Spain,Chelsea,81,81,81,"LB, LWB",SUB,2023
2020,A. Christensen,Andreas Christensen,23,Denmark,Chelsea,80,87,82,CB,RCB,2022
2020,T. Bakayoko,Tiemoue Bakayoko,24,France,Chelsea,80,85,81,"CDM, CM",RES,2022
2020,K. Zouma,Kurt Zouma,24,France,Chelsea,80,84,81,CB,LCB,2023
2020,C. Pulisic,Christian Pulisic,20,United States,Chelsea,79,86,81,"LW, RW",LW,2024
2020,R. Loftus-Cheek,Ruben Loftus-Cheek,23,England,Chelsea,79,85,81,"CM, LM",SUB,2024
2020,R. Barkley,Ross Barkley,25,England,Chelsea,79,82,80,"CAM, CM",SUB,2023
2020,M. Batshuayi,Michy Batshuayi,25,Belgium,Chelsea,79,82,80,ST,SUB,2021
2020,D. Zappacosta,Davide Zappacosta,27,Italy,Chelsea,79,80,80,"RB, RWB",SUB,2021
2020,Emerson,Emerson Palmieri,24,Italy,Chelsea,77,82,78,"LB, LM",LB,2022
2020,M. van Ginkel,Marco van Ginkel,26,Netherlands,Chelsea,77,78,78,CM,RES,2020
2020,T. Abraham,Tammy Abraham,21,England,Chelsea,76,85,78,ST,ST,2022
2020,M. Mount,Mason Mount,20,England,Chelsea,75,86,78,"CAM, CM",LCM,2024
2020,Kenedy,Kenedy,23,Brazil,Chelsea,75,82,77,LM,RES,2020
2020,W. Caballero,Willy Caballero,37,Argentina,Chelsea,75,75,75,GK,SUB,2020
2020,C. Hudson-Odoi,Callum Hudson-Odoi,18,England,Chelsea,74,88,77,"RW, LW",SUB,2020
2020,A. Baba,Abdul Rahman Baba,24,Ghana,Chelsea,74,78,75,LB,RES,2020
2020,R. James,Reece James,19,England,Chelsea,73,86,76,"RB, CDM",RES,2022
2020,F. Tomori,Fikayo Tomori,21,England,Chelsea,72,83,75,CB,SUB,2021
2020,M. Hector,Michael Hector,26,Jamaica,Chelsea,72,74,73,CB,RES,2020
2020,Lucas Piazon,Lucas Piazon,25,Brazil,Chelsea,72,74,73,"RW, LW, LM",RES,2020
2020,J. Blackman,Jamal Blackman,25,England,Chelsea,69,73,70,GK,RES,2021
2020,B. Gilmour,Billy Gilmour,18,Scotland,Chelsea,62,84,67,"CM, CAM",RES,2021
2020,J. Cumming,Jamie Cumming,19,England,Chelsea,54,74,58,GK,RES,2021
2020,W. Zaha,Wilfried Zaha,26,Ivory Coast,Crystal Palace,83,85,84,"CF, LM, LW",LS,2023
2020,L. Milivojevic,Luka Milivojevic,28,Serbia,Crystal Palace,81,82,82,"CDM, CM",RCM,2023
2020,M. Sakho,Mamadou Sakho,29,France,Crystal Palace,79,80,80,CB,SUB,2021
2020,Guaita,Vicente Guaita,32,Spain,Crystal Palace,79,79,79,GK,GK,2021
2020,M. Meyer,Max Meyer,23,Germany,Crystal Palace,78,82,79,"CM, LM",LM,2021
2020,J. Tomkins,James Tomkins,30,England,Crystal Palace,78,78,78,CB,SUB,2021
2020,A. Townsend,Andros Townsend,27,England,Crystal Palace,78,78,78,"RM, ST, RW",RM,2021
2020,G. Cahill,Gary Cahill,33,England,Crystal Palace,77,77,77,CB,SUB,2021
2020,Camarasa,Victor Camarasa,25,Spain,Crystal Palace,76,80,77,"CM, RM, CAM",SUB,2020
2020,J. McArthur,James McArthur,31,Scotland,Crystal Palace,76,76,76,"CM, RM",LCM,2020
2020,P. van Aanholt,Patrick van Aanholt,28,Netherlands,Crystal Palace,76,76,76,LB,LB,2021
2020,C. Kouyate,Cheikhou Kouyate,29,Senegal,Crystal Palace,76,76,76,"CDM, CM",SUB,2022
2020,M. Kelly,Martin Kelly,29,England,Crystal Palace,75,76,76,"CB, RB, LB",RCB,2021
2020,S. Dann,Scott Dann,32,England,Crystal Palace,75,75,75,CB,LCB,2020
2020,W. Hennessey,Wayne Hennessey,32,Wales,Crystal Palace,75,75,75,GK,SUB,2021
2020,C. Benteke,Christian Benteke,28,Belgium,Crystal Palace,75,75,75,ST,RS,2020
2020,J. McCarthy,James McCarthy,28,Republic of Ireland,Crystal Palace,75,75,75,"CDM, CM",SUB,2022
2020,J. Ayew,Jordan Ayew,27,Ghana,Crystal Palace,75,75,75,ST,SUB,2022
2020,J. Schlupp,Jeffrey Schlupp,26,Ghana,Crystal Palace,74,75,75,"LM, CM, LB",SUB,2021
2020,J. Ward,Joel Ward,29,England,Crystal Palace,73,73,73,"RB, LB",RB,2021
2020,J. Riedewald,Jairo Riedewald,22,Netherlands,Crystal Palace,72,75,73,"CB, CDM",SUB,2022
2020,C. Wickham,Connor Wickham,26,England,Crystal Palace,70,72,71,"ST, LM",SUB,2021
2020,J. Jach,Jaroslaw Jach,25,Poland,Crystal Palace,66,73,68,CB,RES,2021
2020,S. Henderson,Stephen Henderson,31,Republic of Ireland,Crystal Palace,66,66,66,GK,SUB,2020
2020,R. Inniss,Ryan Inniss,24,England,Crystal Palace,65,71,67,CB,RES,2020
2020,N. Kirby,Nya Kirby,19,England,Crystal Palace,59,79,63,"CAM, LM",RES,2022
2020,J. Daly,James Daly,19,England,Crystal Palace,59,76,63,"ST, LM",RES,2021
2020,L. Dreher,Luke Dreher,20,England,Crystal Palace,59,74,62,CM,RES,2020
2020,K. Flanagan,Kian Flanagan,19,Republic of Ireland,Crystal Palace,58,76,62,"CAM, CM",RES,2020
2020,J. Lokilo,Jason Lokilo,20,DR Congo,Crystal Palace,58,75,62,RM,RES,2020
2020,G. McGregor,Giovanni McGregor,20,England,Crystal Palace,58,72,61,CM,RES,2020
2020,S. Woods,Sam Woods,20,England,Crystal Palace,57,71,60,CB,RES,2020
2020,N. Tavares,Nikola Tavares,20,Croatia,Crystal Palace,55,68,58,CB,RES,2020
2020,L. Digne,Lucas Digne,25,France,Everton,83,86,84,LB,LB,2023
2020,J. Pickford,Jordan Pickford,25,England,Everton,83,86,84,GK,GK,2024
2020,G. Sigurdsson,Gylfi Sigurdsson,29,Iceland,Everton,83,83,83,CAM,CAM,2022
2020,Andre Gomes,Andre Gomes,25,Portugal,Everton,80,84,81,"CDM, CM",LDM,2024
2020,M. Keane,Michael Keane,26,England,Everton,80,83,81,CB,RCB,2022
2020,Bernard,Bernard,26,Brazil,Everton,80,80,80,LM,LM,2022
2020,A. Iwobi,Alex Iwobi,23,Nigeria,Everton,79,84,80,"LM, LW, RM",SUB,2024
2020,J. Gbamin,Jean-Philippe Gbamin,23,Ivory Coast,Everton,79,84,80,"CDM, CM, CB",RDM,2024
2020,Richarlison,Richarlison,22,Brazil,Everton,79,84,80,"RM, LM, ST",RM,2023
2020,S. Coleman,Seamus Coleman,30,Republic of Ireland,Everton,79,79,79,RB,RB,2022
2020,Y. Mina,Yerry Mina,24,Colombia,Everton,78,83,79,CB,LCB,2023
2020,K. Mirallas,Kevin Mirallas,31,Belgium,Everton,78,78,78,"LM, LW, ST",RES,2021
2020,D. Calvert-Lewin,Dominic Calvert-Lewin,22,England,Everton,77,83,79,ST,ST,2023
2020,D. Sidibe,Djibril Sidibe,26,France,Everton,77,78,78,RB,SUB,2020
2020,T. Walcott,Theo  Walcott,30,England,Everton,77,77,77,RM,SUB,2021
2020,M. Schneiderlin,Morgan Schneiderlin,29,France,Everton,77,77,77,"CDM, CM",SUB,2021
2020,F. Delph,Fabian Delph,29,England,Everton,77,77,77,"LB, CM",SUB,2022
2020,C. Tosun,Cenk Tosun,28,Turkey,Everton,77,77,77,ST,SUB,2022
2020,M. Kean,Moise Kean,19,Italy,Everton,76,89,79,ST,SUB,2024
2020,T. Davies,Tom Davies,21,England,Everton,75,82,77,"CM, CAM, CDM",SUB,2023
2020,M. Holgate,Mason Holgate,22,England,Everton,75,81,77,"RB, CB",SUB,2022
2020,J. Lossl,Jonas Lossl,30,Denmark,Everton,75,76,76,GK,SUB,2022
2020,L. Baines,Leighton Baines,34,England,Everton,75,75,75,LB,SUB,2020
2020,Y. Bolasie,Yannick Bolasie,30,DR Congo,Everton,75,75,75,"LM, RM, ST",RES,2021
2020,M. Stekelenburg,Maarten Stekelenburg,36,Netherlands,Everton,73,73,73,GK,RES,2020
2020,O. Niasse,Oumar Niasse,29,Senegal,Everton,73,73,73,ST,SUB,2020
2020,C. Martina,Cuco Martina,29,Curacao,Everton,70,70,70,"RB, LB",RES,2020
2020,C. Connolly,Callum Connolly,21,England,Everton,69,81,72,"CDM, CM, RB",RES,2021
2020,B. Baningime,Beni Baningime,20,DR Congo,Everton,67,77,69,"CDM, CM",RES,2022
2020,E. Simms,Ellis Simms,18,England,Everton,64,84,68,ST,RES,2023
2020,M. Feeney,Morgan Feeney,20,England,Everton,64,79,67,CB,RES,2020
2020,M. Mampala,Manasse Mampala,18,England,Everton,63,79,67,"ST, LW, RW",RES,2020
2020,F. Hornby,Fraser Hornby,19,Scotland,Everton,62,81,66,ST,RES,2021
2020,K. Schmeichel,Kasper Schmeichel,32,Denmark,Leicester City,83,83,83,GK,GK,2023
2020,Ricardo Pereira,Ricardo Pereira,25,Portugal,Leicester City,82,84,83,"RB, RM",RB,2023
2020,J. Vardy,Jamie Vardy,32,England,Leicester City,82,82,82,ST,ST,2022
2020,W. Ndidi,Wilfred Ndidi,22,Nigeria,Leicester City,81,84,82,"CDM, CM",CDM,2024
2020,Y. Tielemans,Youri Tielemans,22,Belgium,Leicester City,80,87,82,"CM, CDM",RCM,2023
2020,B. Chilwell,Ben Chilwell,22,England,Leicester City,79,85,81,LB,LB,2024
2020,J. Maddison,James Maddison,22,England,Leicester City,79,84,80,"CAM, CM, LW",LW,2023
2020,J. Evans,Jonny Evans,31,Northern Ireland,Leicester City,79,79,79,CB,RCB,2021
2020,Ayoze Perez,Ayoze Perez,25,Spain,Leicester City,78,81,79,"CF, RW, RM",RW,2023
2020,Adrien Silva,Adrien Silva,30,Portugal,Leicester City,78,78,78,"CM, CDM",RES,2021
2020,F. Benkovic,Filip Benkovic,21,Croatia,Leicester City,76,85,78,CB,SUB,2023
2020,D. Praet,Dennis Praet,25,Belgium,Leicester City,76,81,77,"CM, CAM",SUB,2023
2020,M. Albrighton,Marc Albrighton,29,England,Leicester City,76,76,76,"RM, LM",SUB,2022
2020,H. Barnes,Harvey Barnes,21,England,Leicester City,75,85,77,"LW, CAM",SUB,2024
2020,D. Gray,Demarai Gray,23,England,Leicester City,75,80,76,"LW, RW",SUB,2021
2020,W. Morgan,Wes Morgan,35,Jamaica,Leicester City,75,75,75,CB,SUB,2020
2020,N. Mendy,Nampalys Mendy,27,France,Leicester City,75,75,75,"CDM, CM",RES,2020
2020,H. Choudhury,Hamza Choudhury,21,England,Leicester City,74,83,76,"CDM, CM",LCM,2022
2020,C. Soyuncu,Caglar Soyuncu,23,Turkey,Leicester City,74,82,76,CB,LCB,2023
2020,R. Ghezzal,Rachid Ghezzal,27,Algeria,Leicester City,74,74,74,"RW, RM",SUB,2022
2020,I. Slimani,Islam Slimani,31,Algeria,Leicester City,74,74,74,ST,RES,2021
2020,K. Iheanacho,Kelechi Iheanacho,22,Nigeria,Leicester City,73,80,75,"ST, CAM",SUB,2022
2020,D. Amartey,Daniel Amartey,24,Ghana,Leicester City,73,76,74,"RB, CM, CB",SUB,2022
2020,D. Ward,Danny Ward,26,Wales,Leicester City,73,74,74,GK,SUB,2022
2020,C. Fuchs,Christian Fuchs,33,Austria,Leicester City,73,73,73,LB,SUB,2020
2020,B. Kapustka,Bartosz Kapustka,22,Poland,Leicester City,71,79,73,"LM, CAM",RES,2021
2020,F. Diabate,Fousseni Diabate,23,Mali,Leicester City,70,76,72,"RW, LW, ST",RES,2022
2020,J. Justin,James Justin,21,England,Leicester City,69,83,72,"RB, LB",SUB,2024
2020,E. Jakupović,Eldin Jakupović,34,Switzerland,Leicester City,68,68,68,GK,RES,2020
2020,M. James,Matty James,27,England,Leicester City,68,68,68,"CM, CDM",RES,2021
2020,G. Thomas,George Thomas,22,Wales,Leicester City,65,76,68,"CAM, RM",RES,2020
2020,S. Hughes,Sam Hughes,22,England,Leicester City,65,75,67,CB,RES,2020
2020,A. Pascanu,Alexandru Stefan Pascanu,20,Romania,Leicester City,61,77,65,"CB, RB, LB",RES,2020
2020,V. van Dijk,Virgil van Dijk,27,Netherlands,Liverpool,90,91,91,CB,LCB,2023
2020,M. Salah,Mohamed Salah,27,Egypt,Liverpool,90,90,90,"RW, ST",RW,2023
2020,Alisson,Alisson Becker,26,Brazil,Liverpool,89,91,90,GK,GK,2024
2020,S. Mane,Sadio Mane,27,Senegal,Liverpool,88,88,88,"LW, LM",LW,2023
2020,Roberto Firmino,Roberto Firmino,27,Brazil,Liverpool,86,87,87,"CF, ST, CAM",CF,2023
2020,Fabinho,Fabinho Tavares,25,Brazil,Liverpool,85,89,86,CDM,CDM,2023
2020,A. Robertson,Andrew Robertson,25,Scotland,Liverpool,85,89,86,LB,LB,2024
2020,G. Wijnaldum,Georginio Wijnaldum,28,Netherlands,Liverpool,84,84,84,"CM, CDM",LCM,2021
2020,T. Alexander-Arnold,Trent Alexander-Arnold,20,England,Liverpool,83,89,85,RB,RB,2024
2020,J. Henderson,Jordan Henderson,29,England,Liverpool,83,83,83,"CDM, CM",RCM,2020
2020,N. Keita,Naby Keita,24,Guinea,Liverpool,82,87,83,"CM, CDM",SUB,2023
2020,J. Matip,Joel Matip,27,Cameroon,Liverpool,82,84,83,CB,SUB,2020
2020,X. Shaqiri,Xherdan Shaqiri,27,Switzerland,Liverpool,82,82,82,"RW, RM",SUB,2023
2020,J. Milner,James Milner,33,England,Liverpool,81,81,81,"CM, LB",SUB,2020
2020,J. Gomez,Joe Gomez,22,England,Liverpool,80,88,82,"CB, RB",RCB,2024
2020,A. Oxlade-Chamberlain,Alex Oxlade-Chamberlain,25,England,Liverpool,80,83,81,"CM, RM",SUB,2022
2020,D. Lovren,Dejan Lovren,29,Croatia,Liverpool,80,80,80,CB,SUB,2021
2020,A. Lallana,Adam Lallana,31,England,Liverpool,79,79,79,CM,SUB,2021
2020,D. Origi,Divock Origi,24,Belgium,Liverpool,78,83,79,ST,SUB,2022
2020,N. Clyne,Nathaniel Clyne,28,England,Liverpool,78,78,78,RB,SUB,2020
2020,Adrian,Adrian,32,Spain,Liverpool,76,76,76,GK,SUB,2021
2020,R. Kent,Ryan Kent,22,England,Liverpool,73,84,76,"LW, LM, RW",RES,2022
2020,H. Kane,Herbie Kane,20,England,Liverpool,67,77,69,CM,RES,2020
2020,S. van den Berg,Sepp van den Berg,17,Netherlands,Liverpool,66,84,70,CB,SUB,2022
2020,Pedro Chirivella,Pedro Chirivella,22,Spain,Liverpool,66,74,68,"CM, CDM",RES,2020
2020,A. Lonergan,Andrew Lonergan,35,England,Liverpool,65,65,65,GK,RES,2024
2020,R. Brewster,Rhian Brewster,19,England,Liverpool,64,84,68,ST,SUB,2023
2020,K. Hoever,Ki-Jana Hoever,17,Netherlands,Liverpool,62,85,67,"RB, CB",RES,2022
2020,C. Jones,Curtis Jones,18,England,Liverpool,61,82,66,"CM, CAM, LM",RES,2024
2020,P. Glatzel,Paul Glatzel,18,Germany,Liverpool,60,80,64,ST,RES,2021
2020,A. Lewis,Adam Lewis,19,England,Liverpool,60,79,64,"LB, LM, CM",RES,2020
2020,Y. Larouci,Yasser Larouci,18,Algeria,Liverpool,59,79,63,LB,RES,2021
2020,C. Kelleher,Caoimhin Kelleher,20,Republic of Ireland,Liverpool,59,74,62,GK,RES,2021
2020,K. De Bruyne,Kevin De Bruyne,28,Belgium,Manchester City,91,91,91,"CAM, CM",RCM,2023
2020,S. Aguero,Sergio Aguero,31,Argentina,Manchester City,89,89,89,ST,ST,2021
2020,Ederson,Ederson Moraes,25,Brazil,Manchester City,88,91,89,GK,GK,2024
2020,R. Sterling,Raheem Sterling,24,England,Manchester City,88,90,89,"RW, LW",LW,2023
2020,David Silva,David Silva,33,Spain,Manchester City,88,88,88,"CAM, CM",LCM,2020
2020,A. Laporte,Aymeric Laporte,25,France,Manchester City,87,90,88,"CB, LB",LCB,2024
2020,Bernardo Silva,Bernardo Silva,24,Portugal,Manchester City,87,90,88,"RW, CAM, CM",RW,2024
2020,Fernandinho,Fernandinho,34,Brazil,Manchester City,87,87,87,CDM,CDM,2020
2020,L. Sane,Leroy Sane,23,Germany,Manchester City,86,92,88,LW,SUB,2021
2020,Rodri,Rodri Hernandez,23,Spain,Manchester City,85,90,86,"CDM, CM",SUB,2024
2020,Joao Cancelo,Joao Cancelo,25,Portugal,Manchester City,84,89,85,RB,SUB,2025
2020,I. Gundogan,Ilkay Gundogan,28,Germany,Manchester City,84,84,84,"CM, CDM",SUB,2023
2020,K. Walker,Kyle Walker,29,England,Manchester City,84,84,84,RB,RB,2024
2020,R. Mahrez,Riyad Mahrez,28,Algeria,Manchester City,84,84,84,"RW, RM",SUB,2023
2020,J. Stones,John Stones,25,England,Manchester City,83,87,84,CB,RCB,2022
2020,N. Otamendi,Nicolas Otamendi,31,Argentina,Manchester City,83,83,83,CB,SUB,2022
2020,Gabriel Jesus,Gabriel Jesus,22,Brazil,Manchester City,82,88,84,ST,SUB,2023
2020,B. Mendy,Benjamin Mendy,24,France,Manchester City,80,85,81,LB,SUB,2022
2020,Angelino,Angelino,22,Spain,Manchester City,79,84,80,LB,SUB,2023
2020,O. Zinchenko,Oleksandr Zinchenko,22,Ukraine,Manchester City,78,85,80,LB,LB,2024
2020,C. Bravo,Claudio Bravo,36,Chile,Manchester City,77,77,77,GK,SUB,2020
2020,P. Foden,Phil Foden,19,England,Manchester City,76,90,79,"CAM, CM",SUB,2024
2020,Aleix Garcia,Aleix Garcia,22,Spain,Manchester City,74,85,77,CM,SUB,2020
2020,S. Carson,Scott Carson,33,England,Manchester City,72,72,72,GK,RES,2020
2020,Eric Garcia,Eric Garcia,18,Spain,Manchester City,66,83,70,CB,RES,2022
2020,C. Gomes,Claudio Gomes,18,France,Manchester City,66,81,69,"CDM, CM",RES,2023
2020,F. Nmecha,Felix Nmecha,18,England,Manchester City,62,82,66,"CAM, CM",RES,2021
2020,L. Gonzalez,Lorenzo Gonzalez,19,Switzerland,Manchester City,61,77,65,ST,RES,2020
2020,J. Latibeaudiere,Joel Latibeaudiere,19,England,Manchester City,60,79,64,CB,RES,2020
2020,B. Garre,Benjamin Garre,18,Argentina,Manchester City,60,78,64,LW,RES,2020
2020,G. Bazunu,Gavin Bazunu,17,Republic of Ireland,Manchester City,59,84,64,GK,RES,2022
2020,T. Wilson,Tyreke Wilson,19,Republic of Ireland,Manchester City,56,74,60,LB,RES,2020
2020,D. Grimshaw,Daniel Grimshaw,21,England,Manchester City,55,69,58,GK,RES,2021
2020,De Gea,David De Gea,28,Spain,Manchester United,89,90,90,GK,GK,2020
2020,P. Pogba,Paul Pogba,26,France,Manchester United,88,91,89,"CM, CDM",LDM,2021
2020,A. Martial,Anthony Martial,23,France,Manchester United,83,88,84,"LW, ST, LM",ST,2024
2020,M. Rashford,Marcus Rashford,21,England,Manchester United,83,88,84,"ST, LM",LM,2023
2020,H. Maguire,Harry Maguire,26,England,Manchester United,82,83,83,CB,LCB,2024
2020,Juan Mata,Juan Mata,31,Spain,Manchester United,82,82,82,"CAM, RM",SUB,2021
2020,A. Sanchez,Alexis Sanchez,30,Chile,Manchester United,82,82,82,"LW, LM",SUB,2022
2020,J. Lingard,Jesse Lingard,26,England,Manchester United,82,82,82,"CAM, RW",CAM,2021
2020,V. Lindelof,Victor Lindelof,24,Sweden,Manchester United,81,87,83,CB,RCB,2021
2020,L. Shaw,Luke Shaw,23,England,Manchester United,81,84,82,LB,LB,2023
2020,N. Matic,Nemanja Matic,30,Serbia,Manchester United,81,81,81,"CDM, CM",SUB,2020
2020,E. Bailly,Eric Bailly,25,Ivory Coast,Manchester United,80,83,81,CB,RES,2020
2020,S. Romero,Sergio Romero,32,Argentina,Manchester United,80,80,80,GK,SUB,2021
2020,C. Smalling,Chris Smalling,29,England,Manchester United,80,80,80,CB,SUB,2022
2020,A. Wan-Bissaka,Aaron Wan-Bissaka,21,England,Manchester United,79,88,81,RB,RB,2024
2020,Fred,Fred,26,Brazil,Manchester United,79,81,80,CM,SUB,2023
2020,P. Jones,Phil Jones,27,England,Manchester United,79,80,80,CB,SUB,2023
2020,M. Rojo,Marcos Rojo,29,Argentina,Manchester United,78,78,78,CB,SUB,2021
2020,S. McTominay,Scott McTominay,22,Scotland,Manchester United,77,84,79,"CDM, CM",RDM,2023
2020,Andreas Pereira,Andreas Pereira,23,Brazil,Manchester United,77,82,78,"CM, CAM, RM",RM,2023
2020,A. Young,Ashley Young,33,England,Manchester United,77,77,77,"RB, LB",SUB,2020
2020,Diogo Dalot,Diogo Dalot,20,Portugal,Manchester United,75,85,77,"RB, LB, RM",SUB,2023
2020,M. Darmian,Matteo Darmian,29,Italy,Manchester United,75,75,75,"LB, RB",RES,2020
2020,A. Tuanzebe,Axel Tuanzebe,21,England,Manchester United,73,84,76,"CB, RB",RES,2022
2020,T. Fosu-Mensah,Timothy Fosu-Mensah,21,Netherlands,Manchester United,73,81,75,"RB, CB",RES,2020
2020,D. James,Daniel James,21,Wales,Manchester United,72,84,75,"LM, LW, RM",SUB,2024
2020,L. Grant,Lee Grant,36,England,Manchester United,72,72,72,GK,RES,2020
2020,A. Gomes,Angel Gomes,18,England,Manchester United,68,86,72,"CAM, CM, LW",RES,2021
2020,M. Greenwood,Mason Greenwood,17,England,Manchester United,67,87,71,"CF, RM, ST",SUB,2020
2020,C. Borthwick-Jackson,Cameron Borthwick-Jackson,22,England,Manchester United,67,73,69,LB,RES,2020
2020,D. Mitchell,Demetri Mitchell,22,England,Manchester United,66,77,69,LB,RES,2020
2020,T. Chong,Tahith Chong,19,Netherlands,Manchester United,65,83,69,"RW, LW, RM",RES,2020
2020,J. Garner,James Garner,18,England,Manchester United,63,83,67,"CDM, CM, CB",RES,2022
2020,M. Almiron,Miguel Almiron,25,Paraguay,Newcastle United,80,83,81,"LW, CF",LS,2024
2020,M. Dubravka,Martin Dubravka,30,Slovakia,Newcastle United,80,81,81,GK,GK,2022
2020,A. Saint-Maximin,Allan Saint-Maximin,22,France,Newcastle United,79,86,81,"RW, LW, ST",SUB,2025
2020,F. Schar,Fabian Schar,27,Switzerland,Newcastle United,79,82,80,CB,RCB,2021
2020,Joelinton,Joelinton,22,Brazil,Newcastle United,78,84,80,"ST, CAM",RS,2024
2020,J. Lascelles,Jamaal Lascelles,25,England,Newcastle United,78,82,79,CB,CB,2024
2020,F. Lejeune,Florian Lejeune,28,France,Newcastle United,78,80,79,CB,SUB,2022
2020,J. Shelvey,Jonjo Shelvey,27,England,Newcastle United,77,78,78,"CM, CDM",LCM,2021
